country,ISO3,year,sex,age_group,C73_cases,population,incidence_rate_per_100k,ASIR_WHO_per_100k,ASIR_Segi_per_100k,analysis_rate_per_100k,analysis_rate_standard,policy_year,primary_break_year,source,source_url,raw_file,raw_file_SHA256,observed_status,model_inclusion,population_status
Australia,AUS,1984,male,30-34,10.0,625000.0,1.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,35-39,5.0,625000.0,0.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,40-44,13.0,481481.48148148146,2.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,45-49,12.0,400000.0,3.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,50-54,11.0,379310.3448275862,2.9,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,55-59,8.0,380952.38095238095,2.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,60-64,9.0,333333.3333333333,2.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,65-69,6.0,250000.0,2.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,70-74,8.0,200000.0,4.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,75-79,9.0,120000.0,7.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,80-84,2.0,60606.06060606061,3.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,85-89,2.0,21978.021978021978,9.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1984,male,90+,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1984,male,All ages combined,115.0,7666666.666666667,1.5,1.5,1.3,1.5,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1985,male,05-09,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1985,male,10-14,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1985,male,15-19,1.0,1000000.0,0.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,20-24,4.0,666666.6666666667,0.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,25-29,12.0,666666.6666666666,1.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,30-34,14.0,636363.6363636364,2.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,35-39,9.0,642857.1428571428,1.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,40-44,8.0,500000.0,1.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,45-49,7.0,411764.705882353,1.7,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,50-54,13.0,371428.5714285714,3.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,55-59,7.0,388888.8888888889,1.8,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,60-64,22.0,343750.0,6.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,65-69,11.0,255813.9534883721,4.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,70-74,7.0,205882.3529411765,3.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,75-79,4.0,125000.0,3.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,80-84,4.0,63492.06349206349,6.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1985,male,85-89,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1985,male,90+,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1985,male,All ages combined,123.0,7687500.0,1.6,1.5,1.4,1.5,WHO world standard,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,00-04,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1986,male,05-09,1.0,500000.0,0.2,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,10-14,0.0,,0.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,NOT_DERIVABLE_WHEN_RATE_ZERO
Australia,AUS,1986,male,15-19,2.0,666666.6666666667,0.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,20-24,7.0,700000.0,1.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,25-29,4.0,666666.6666666667,0.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,30-34,8.0,615384.6153846154,1.3,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,35-39,9.0,642857.1428571428,1.4,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,40-44,13.0,520000.0,2.5,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,45-49,13.0,433333.3333333333,3.0,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,50-54,8.0,380952.38095238095,2.1,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
Australia,AUS,1986,male,55-59,14.0,388888.8888888889,3.6,,,,,2009,2014,AIHW Australian Cancer Database 2021; CdiA 2025 Book 1a,https://www.aihw.gov.au/getmedia/871e40d3-bab0-4cb9-b876-0152d2efc2c7/CDiA-2025-Book-1a-Cancer-incidence-age-standardised-rates-5-year-age-groups.xlsx,public_p3a1_data/raw/AIHW_CDiA_2025_Book_1a.xlsx,5bde841887c8042d9053712693cd66f1def5948fea60ffca480c6e3195ce508f,OBSERVED,NO,DERIVED_FROM_SOURCE_COUNT_AND_ROUNDED_RATE_NOT_USED_IN_PRIMARY_MODEL
