country,ISO3,year,sex,registry_count,registry_scope,total_thyroid_cases,papillary_cases,follicular_cases,medullary_cases,anaplastic_cases,specified_other_cases,unspecified_cases,component_sum,reconciles_to_total,PTC_proportion_percent,FTC_proportion_percent,MTC_proportion_percent,ATC_proportion_percent,other_specified_proportion_percent,unspecified_proportion_percent,PTC_FTC_ratio,analytic_era,era_quality,fixed_break_model_eligible,primary_latency_break,denominator_status,microscopic_verification,source,source_url
New Zealand,NZL,1997,female,1,national,111,72,29,3,3,1,3,111,YES,64.86486486486487,26.126126126126128,2.7027027027027026,2.7027027027027026,0.9009009009009009,2.7027027027027026,2.4827586206896552,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1997,male,1,national,52,34,11,3,3,0,1,52,YES,65.38461538461539,21.153846153846153,5.769230769230769,5.769230769230769,0.0,1.9230769230769231,3.090909090909091,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1998,both,1,national,149,97,30,7,6,2,7,149,YES,65.1006711409396,20.13422818791946,4.697986577181208,4.026845637583893,1.342281879194631,4.697986577181208,3.2333333333333334,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1998,female,1,national,116,77,24,3,5,1,6,116,YES,66.37931034482759,20.689655172413794,2.586206896551724,4.310344827586207,0.8620689655172413,5.172413793103448,3.2083333333333335,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1998,male,1,national,33,20,6,4,1,1,1,33,YES,60.60606060606061,18.181818181818183,12.121212121212121,3.0303030303030303,3.0303030303030303,3.0303030303030303,3.3333333333333335,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1999,both,1,national,172,112,34,8,7,5,6,172,YES,65.11627906976744,19.767441860465116,4.651162790697675,4.069767441860465,2.9069767441860463,3.488372093023256,3.2941176470588234,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1999,female,1,national,138,98,22,5,6,3,4,138,YES,71.01449275362319,15.942028985507246,3.6231884057971016,4.3478260869565215,2.1739130434782608,2.898550724637681,4.454545454545454,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,1999,male,1,national,34,14,12,3,1,2,2,34,YES,41.1764705882353,35.294117647058826,8.823529411764707,2.9411764705882355,5.882352941176471,5.882352941176471,1.1666666666666667,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2000,both,1,national,164,103,39,11,1,2,8,164,YES,62.80487804878049,23.78048780487805,6.7073170731707314,0.6097560975609756,1.2195121951219512,4.878048780487805,2.641025641025641,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2000,female,1,national,118,75,32,6,0,2,3,118,YES,63.559322033898304,27.11864406779661,5.084745762711864,0.0,1.694915254237288,2.542372881355932,2.34375,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2000,male,1,national,46,28,7,5,1,0,5,46,YES,60.869565217391305,15.217391304347826,10.869565217391305,2.1739130434782608,0.0,10.869565217391305,4.0,1983-2000_HIGH_CHANGING_UNSPECIFIED,WEAK,NO,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2001,both,1,national,142,115,19,4,2,0,2,142,YES,80.98591549295774,13.380281690140846,2.816901408450704,1.408450704225352,0.0,1.408450704225352,6.052631578947368,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2001,female,1,national,111,86,17,4,2,0,2,111,YES,77.47747747747748,15.315315315315315,3.6036036036036037,1.8018018018018018,0.0,1.8018018018018018,5.0588235294117645,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2001,male,1,national,31,29,2,0,0,0,0,31,YES,93.54838709677419,6.451612903225806,0.0,0.0,0.0,0.0,14.5,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2002,both,1,national,152,103,35,5,3,0,6,152,YES,67.76315789473684,23.026315789473685,3.289473684210526,1.9736842105263157,0.0,3.9473684210526314,2.942857142857143,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2002,female,1,national,115,76,27,5,3,0,4,115,YES,66.08695652173913,23.47826086956522,4.3478260869565215,2.608695652173913,0.0,3.4782608695652173,2.814814814814815,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2002,male,1,national,37,27,8,0,0,0,2,37,YES,72.97297297297297,21.62162162162162,0.0,0.0,0.0,5.405405405405405,3.375,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2003,both,1,national,187,131,30,5,10,3,8,187,YES,70.05347593582887,16.0427807486631,2.6737967914438503,5.347593582887701,1.6042780748663101,4.278074866310161,4.366666666666666,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2003,female,1,national,129,94,21,2,6,2,4,129,YES,72.86821705426357,16.27906976744186,1.550387596899225,4.651162790697675,1.550387596899225,3.10077519379845,4.476190476190476,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2003,male,1,national,58,37,9,3,4,1,4,58,YES,63.793103448275865,15.517241379310345,5.172413793103448,6.896551724137931,1.7241379310344827,6.896551724137931,4.111111111111111,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2004,both,1,national,191,146,29,2,4,5,5,191,YES,76.43979057591623,15.18324607329843,1.0471204188481675,2.094240837696335,2.6178010471204187,2.6178010471204187,5.0344827586206895,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2004,female,1,national,134,110,17,0,2,2,3,134,YES,82.08955223880596,12.686567164179104,0.0,1.492537313432836,1.492537313432836,2.2388059701492535,6.470588235294118,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2004,male,1,national,57,36,12,2,2,3,2,57,YES,63.1578947368421,21.05263157894737,3.508771929824561,3.508771929824561,5.2631578947368425,3.508771929824561,3.0,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2005,both,1,national,167,132,22,2,6,1,4,167,YES,79.04191616766467,13.173652694610778,1.1976047904191616,3.592814371257485,0.5988023952095808,2.395209580838323,6.0,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2005,female,1,national,116,94,14,2,4,1,1,116,YES,81.03448275862068,12.068965517241379,1.7241379310344827,3.4482758620689653,0.8620689655172413,0.8620689655172413,6.714285714285714,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2005,male,1,national,51,38,8,0,2,0,3,51,YES,74.50980392156863,15.686274509803921,0.0,3.9215686274509802,0.0,5.882352941176471,4.75,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2006,both,1,national,228,163,35,6,10,2,12,228,YES,71.49122807017544,15.350877192982455,2.6315789473684212,4.385964912280702,0.8771929824561403,5.2631578947368425,4.6571428571428575,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2006,female,1,national,167,123,24,3,7,1,9,167,YES,73.65269461077844,14.37125748502994,1.7964071856287425,4.191616766467066,0.5988023952095808,5.389221556886228,5.125,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2006,male,1,national,61,40,11,3,3,1,3,61,YES,65.57377049180327,18.0327868852459,4.918032786885246,4.918032786885246,1.639344262295082,4.918032786885246,3.6363636363636362,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2007,both,1,national,252,195,37,6,4,2,8,252,YES,77.38095238095238,14.682539682539682,2.380952380952381,1.5873015873015872,0.7936507936507936,3.1746031746031744,5.27027027027027,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2007,female,1,national,188,148,25,4,3,2,6,188,YES,78.72340425531915,13.297872340425531,2.127659574468085,1.5957446808510638,1.0638297872340425,3.1914893617021276,5.92,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2007,male,1,national,64,47,12,2,1,0,2,64,YES,73.4375,18.75,3.125,1.5625,0.0,3.125,3.9166666666666665,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2008,both,1,national,236,181,43,4,3,0,5,236,YES,76.69491525423729,18.220338983050848,1.694915254237288,1.271186440677966,0.0,2.1186440677966103,4.209302325581396,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2008,female,1,national,185,146,32,2,2,0,3,185,YES,78.91891891891892,17.2972972972973,1.0810810810810811,1.0810810810810811,0.0,1.6216216216216217,4.5625,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2008,male,1,national,51,35,11,2,1,0,2,51,YES,68.62745098039215,21.568627450980394,3.9215686274509802,1.9607843137254901,0.0,3.9215686274509802,3.1818181818181817,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2009,both,1,national,225,165,42,7,3,2,6,225,YES,73.33333333333333,18.666666666666668,3.111111111111111,1.3333333333333333,0.8888888888888888,2.6666666666666665,3.9285714285714284,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2009,female,1,national,152,111,33,2,2,1,3,152,YES,73.02631578947368,21.710526315789473,1.3157894736842106,1.3157894736842106,0.6578947368421053,1.9736842105263157,3.3636363636363638,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2009,male,1,national,73,54,9,5,1,1,3,73,YES,73.97260273972603,12.32876712328767,6.8493150684931505,1.36986301369863,1.36986301369863,4.109589041095891,6.0,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2010,both,1,national,260,191,45,7,8,2,7,260,YES,73.46153846153847,17.307692307692307,2.6923076923076925,3.076923076923077,0.7692307692307693,2.6923076923076925,4.2444444444444445,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2010,female,1,national,189,140,35,3,7,1,3,189,YES,74.07407407407408,18.51851851851852,1.5873015873015872,3.7037037037037037,0.5291005291005291,1.5873015873015872,4.0,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2010,male,1,national,71,51,10,4,1,1,4,71,YES,71.83098591549296,14.084507042253522,5.633802816901408,1.408450704225352,1.408450704225352,5.633802816901408,5.1,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2011,both,1,national,265,205,40,3,6,3,8,265,YES,77.35849056603773,15.09433962264151,1.1320754716981132,2.2641509433962264,1.1320754716981132,3.018867924528302,5.125,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2011,female,1,national,191,149,30,2,3,1,6,191,YES,78.01047120418848,15.706806282722512,1.0471204188481675,1.5706806282722514,0.5235602094240838,3.141361256544503,4.966666666666667,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2011,male,1,national,74,56,10,1,3,2,2,74,YES,75.67567567567568,13.513513513513514,1.3513513513513513,4.054054054054054,2.7027027027027026,2.7027027027027026,5.6,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2012,both,1,national,276,198,40,12,10,4,12,276,YES,71.73913043478261,14.492753623188406,4.3478260869565215,3.6231884057971016,1.4492753623188406,4.3478260869565215,4.95,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2012,female,1,national,209,156,32,5,8,2,6,209,YES,74.64114832535886,15.311004784688995,2.3923444976076556,3.827751196172249,0.9569377990430622,2.8708133971291865,4.875,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2012,male,1,national,67,42,8,7,2,2,6,67,YES,62.6865671641791,11.940298507462687,10.447761194029852,2.985074626865672,2.985074626865672,8.955223880597014,5.25,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2013,both,1,national,297,236,36,9,5,4,7,297,YES,79.46127946127946,12.121212121212121,3.0303030303030303,1.6835016835016836,1.3468013468013469,2.356902356902357,6.555555555555555,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2013,female,1,national,213,174,27,4,3,2,3,213,YES,81.69014084507042,12.67605633802817,1.8779342723004695,1.408450704225352,0.9389671361502347,1.408450704225352,6.444444444444445,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
New Zealand,NZL,2013,male,1,national,84,62,9,5,2,2,4,84,YES,73.80952380952381,10.714285714285714,5.9523809523809526,2.380952380952381,2.380952380952381,4.761904761904762,6.888888888888889,2001-2017_NATIONAL_LATE_QUALITY,MODERATE,YES_LOW_POSTBREAK_INFORMATION,2014,THYROID_CASE_TOTAL_ONLY_COMPOSITIONAL_NO_POPULATION_DENOMINATOR,UNAVAILABLE_IN_OPEN_CI5PLUS_DETAILED_EXPORT,IARC CI5plus Detailed official morphology export,https://ci5.iarc.who.int/ci5plus/download/
